"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year"
"616","2020-01-06 19:30:56 +1000",12.5,"Cophixalus australis","2020-01-06",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-06 06:51:08,2020-01-06 19:58:44,13.1266666666667,2020-01-06 06:51:56,2020-01-06 19:59:00,13.1177777777778,0.760570158648938,0.337246591256473,0,"2020_6",6,2020
"617","2020-01-09 21:03:30 +1000",7.16599988937378,"Cophixalus australis","2020-01-09",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-09 06:52:58,2020-01-09 19:59:27,13.1080555555556,2020-01-09 06:53:46,2020-01-09 19:59:44,13.0994444444444,0.959051785646986,0.435139980400987,0,"2020_9",9,2020
"618","2020-01-11 19:26:23 +1000",11.8640003204346,"Cophixalus australis","2020-01-11",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-11 06:54:13,2020-01-11 19:59:51,13.0938888888889,2020-01-11 06:55:01,2020-01-11 20:00:08,13.0852777777778,0.999565265557045,0.506637333262979,0,"2020_11",11,2020
"619","2020-01-11 19:47:51 +1000",5.59999990463257,"Cophixalus australis","2020-01-11",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-11 06:54:13,2020-01-11 19:59:51,13.0938888888889,2020-01-11 06:55:01,2020-01-11 20:00:08,13.0852777777778,0.999565265557045,0.506637333262979,0,"2020_11",11,2020
"620","2020-01-15 21:41:52 +1000",14.253999710083,"Cophixalus australis","2020-01-15",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-15 06:56:44,2020-01-15 20:00:25,13.0613888888889,2020-01-15 06:57:31,2020-01-15 20:00:42,13.0530555555556,0.787589553669837,0.652466177343913,0,"2020_15",15,2020
"621","2020-01-17 19:38:02 +1000",21.2800006866455,"Cophixalus australis","2020-01-17",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-17 06:57:59,2020-01-17 20:00:35,13.0433333333333,2020-01-17 06:58:46,2020-01-17 20:00:52,13.035,0.570448627753334,0.72750063924579,0,"2020_17",17,2020
"622","2020-01-20 19:44:44 +1000",4,"Cophixalus australis","2020-01-20",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-20 06:59:51,2020-01-20 20:00:41,13.0138888888889,2020-01-20 07:00:37,2020-01-20 20:00:59,13.0061111111111,0.237459755715573,0.837982394061425,0,"2020_20",20,2020
"623","2020-01-21 20:19:01 +1000",4,"Cophixalus australis","2020-01-21",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-21 07:00:28,2020-01-21 20:00:40,13.0033333333333,2020-01-21 07:01:14,2020-01-21 20:00:58,12.9955555555556,0.149466281221119,0.873646409791606,0,"2020_21",21,2020
"624","2020-01-24 18:48:45 +1000",19,"Cophixalus australis","2020-01-24",3,"Stream or creek","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-24 07:02:18,2020-01-24 20:00:32,12.9705555555556,2020-01-24 07:03:04,2020-01-24 20:00:51,12.9630555555556,0.00598016570046467,0.975360008862651,0,"2020_24",24,2020
"625","2020-01-24 20:09:07 +1000",14.253999710083,"Cophixalus australis","2020-01-24",3,"No visible water bodies","Rural","Tablelands (R)","QLD",4405,-17.75,145.25,2020-01-24 07:01:30,2020-01-24 20:00:29,12.9830555555556,2020-01-24 07:02:16,2020-01-24 20:01:38,12.9894444444444,0.00598016570046467,0.975360008862651,0,"2020_24",24,2020
"626","2020-01-25 19:40:04 +1000",12,"Cophixalus australis","2020-01-25",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-25 07:02:54,2020-01-25 20:00:27,12.9591666666667,2020-01-25 07:03:40,2020-01-25 20:00:46,12.9516666666667,0.000930196061996791,0.00970967577946819,0,"2020_25",25,2020
"627","2020-01-25 19:47:42 +1000",3.92000007629395,"Cophixalus australis","2020-01-25",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-25 07:02:54,2020-01-25 20:00:27,12.9591666666667,2020-01-25 07:03:40,2020-01-25 20:00:46,12.9516666666667,0.000930196061996791,0.00970967577946819,0,"2020_25",25,2020
"628","2020-01-26 19:37:19 +1000",35,"Cophixalus australis","2020-01-26",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-26 07:03:30,2020-01-26 20:00:21,12.9475,2020-01-26 07:04:15,2020-01-26 20:00:40,12.9402777777778,0.0157316282782479,0.0400296953000589,0,"2020_26",26,2020
"629","2020-01-27 04:04:46 +1000",77.5650024414062,"Cophixalus australis","2020-01-27",3,"No visible water bodies","Backyard/Suburbia","Cassowary Coast (R)","QLD",4474,-17.25,145.75,2020-01-27 07:01:38,2020-01-27 19:57:59,12.9391666666667,2020-01-27 07:02:50,2020-01-27 19:58:33,12.9286111111111,0.0484628511885322,0.0706523350015218,0,"2020_27",27,2020
"630","2020-01-27 20:03:30 +1000",16.8999996185303,"Cophixalus australis","2020-01-27",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-27 07:04:05,2020-01-27 20:00:14,12.9358333333333,2020-01-27 07:04:50,2020-01-27 20:00:33,12.9286111111111,0.0484628511885322,0.0706523350015218,0,"2020_27",27,2020
"631","2020-01-27 20:21:50 +1000",9.33300018310547,"Cophixalus australis","2020-01-27",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-27 07:04:05,2020-01-27 20:00:14,12.9358333333333,2020-01-27 07:04:50,2020-01-27 20:00:33,12.9286111111111,0.0484628511885322,0.0706523350015218,0,"2020_27",27,2020
"632","2020-01-28 19:34:40 +1000",37.2649993896484,"Cophixalus australis","2020-01-28",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-28 07:04:40,2020-01-28 20:00:05,12.9236111111111,2020-01-28 07:05:25,2020-01-28 20:00:24,12.9163888888889,0.0969880780668255,0.100807640028047,0,"2020_28",28,2020
"633","2020-01-31 00:55:18 +1000",8.00120827368088,"Cophixalus australis","2020-01-31",3,"Flooded area","Natural area","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2020-01-31 07:03:30,2020-01-31 19:57:03,12.8925,2020-01-31 07:02:25,2020-01-31 19:56:35,12.9027777777778,0.316233748710698,0.190101331700348,0,"2020_31",31,2020
"634","2020-01-31 01:31:45 +1000",4.00060413684044,"Cophixalus australis","2020-01-31",3,"Flooded area","Natural area","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2020-01-31 07:03:31,2020-01-31 19:57:03,12.8922222222222,2020-01-31 07:02:25,2020-01-31 19:56:35,12.9027777777778,0.316233748710698,0.190101331700348,0,"2020_31",31,2020
"635","2020-02-02 20:38:09 +1000",9.03600025177002,"Cophixalus australis","2020-02-02",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-02 07:07:30,2020-02-02 19:59:04,12.8594444444444,2020-02-02 07:08:14,2020-02-02 19:59:25,12.8530555555556,0.502637802226034,0.250839642421196,0,"2020_33",33,2020
"636","2020-02-05 21:39:49 +1000",5,"Cophixalus australis","2020-02-05",3,"Stream or creek","Backyard/Suburbia","Cairns (R)","QLD",4542,-17.25,146.25,2020-02-05 07:06:35,2020-02-05 19:55:38,12.8175,2020-02-05 07:05:49,2020-02-05 19:54:35,12.8127777777778,0.786987748358473,0.347299769814273,0,"2020_36",36,2020
"637","2020-02-05 21:43:08 +1000",5,"Cophixalus australis","2020-02-05",3,"Stream or creek","Backyard/Suburbia","Cairns (R)","QLD",4542,-17.25,146.25,2020-02-05 07:06:35,2020-02-05 19:55:38,12.8175,2020-02-05 07:05:49,2020-02-05 19:54:35,12.8127777777778,0.786987748358473,0.347299769814273,0,"2020_36",36,2020
"638","2020-02-07 19:15:35 +1000",4.16599988937378,"Cophixalus australis","2020-02-07",4,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-07 07:10:07,2020-02-07 19:57:35,12.7911111111111,2020-02-07 07:10:50,2020-02-07 19:57:57,12.7852777777778,0.931699140145573,0.415834194425476,0,"2020_38",38,2020
"639","2020-02-09 19:18:35 +1000",12.1999998092651,"Cophixalus australis","2020-02-09",3,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-09 07:11:07,2020-02-09 19:56:52,12.7625,2020-02-09 07:11:49,2020-02-09 19:57:13,12.7566666666667,0.997611925795486,0.484438658192283,0,"2020_40",40,2020
"640","2020-02-09 19:26:22 +1000",40.7599983215332,"Cophixalus australis","2020-02-09",3,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-09 07:11:07,2020-02-09 19:56:52,12.7625,2020-02-09 07:11:49,2020-02-09 19:57:13,12.7566666666667,0.997611925795486,0.484438658192283,0,"2020_40",40,2020
"641","2020-02-09 21:32:45 +1000",14.2629995346069,"Cophixalus australis","2020-02-09",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-09 07:11:07,2020-02-09 19:56:52,12.7625,2020-02-09 07:11:49,2020-02-09 19:57:13,12.7566666666667,0.997611925795486,0.484438658192283,0,"2020_40",40,2020
"642","2020-02-13 21:31:38 +1000",3.93300008773804,"Cophixalus australis","2020-02-13",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-13 07:12:59,2020-02-13 19:55:12,12.7036111111111,2020-02-13 07:13:40,2020-02-13 19:55:35,12.6986111111111,0.823601200296087,0.637969429309212,0,"2020_44",44,2020
"643","2020-02-17 19:48:11 +1000",35.1660003662109,"Cophixalus australis","2020-02-17",3,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-17 07:14:42,2020-02-17 19:53:16,12.6427777777778,2020-02-17 07:15:22,2020-02-17 19:53:40,12.6383333333333,0.391216145853658,0.784906146804001,0,"2020_48",48,2020
"644","2020-02-18 20:14:29 +1000",47.4650001525879,"Cophixalus australis","2020-02-18",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-18 07:15:06,2020-02-18 19:52:45,12.6275,2020-02-18 07:15:46,2020-02-18 19:53:09,12.6230555555556,0.286612007395735,0.820175359351769,0,"2020_49",49,2020
"645","2020-02-22 19:19:10 +1000",149.600006103516,"Cophixalus australis","2020-02-22",3,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-22 07:16:37,2020-02-22 19:50:30,12.5647222222222,2020-02-22 07:17:16,2020-02-22 19:50:56,12.5611111111111,0.0226533336844646,0.951908349335952,0,"2020_53",53,2020
"646","2020-02-24 19:46:07 +1000",3.90000009536743,"Cophixalus australis","2020-02-24",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-24 07:17:19,2020-02-24 19:49:18,12.5330555555556,2020-02-24 07:17:58,2020-02-24 19:49:44,12.5294444444444,0.00354976164592402,0.0189761016916501,0,"2020_55",55,2020
"647","2020-02-25 19:52:32 +1000",1731.97998046875,"Cophixalus australis","2020-02-25",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-25 07:17:40,2020-02-25 19:48:41,12.5169444444444,2020-02-25 07:18:18,2020-02-25 19:49:07,12.5136111111111,0.0211275195974311,0.0464318119111841,0,"2020_56",56,2020
"648","2020-02-26 19:54:31 +1000",99.7929992675781,"Cophixalus australis","2020-02-26",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-26 07:17:59,2020-02-26 19:48:03,12.5011111111111,2020-02-26 07:18:38,2020-02-26 19:48:29,12.4975,0.0553421191193684,0.0755905795492089,0,"2020_57",57,2020
"649","2020-02-26 20:24:33 +1000",128.899993896484,"Cophixalus australis","2020-02-26",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-26 07:17:59,2020-02-26 19:48:03,12.5011111111111,2020-02-26 07:18:38,2020-02-26 19:48:29,12.4975,0.0553421191193684,0.0755905795492089,0,"2020_57",57,2020
"650","2020-02-27 21:56:09 +1000",36.2019996643066,"Cophixalus australis","2020-02-27",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-27 07:18:19,2020-02-27 19:47:24,12.4847222222222,2020-02-27 07:18:57,2020-02-27 19:47:50,12.4813888888889,0.105034737174097,0.105058279214029,0,"2020_58",58,2020
"651","2020-02-27 21:59:30 +1000",77.5999984741211,"Cophixalus australis","2020-02-27",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-27 07:18:19,2020-02-27 19:47:24,12.4847222222222,2020-02-27 07:18:57,2020-02-27 19:47:50,12.4813888888889,0.105034737174097,0.105058279214029,0,"2020_58",58,2020
"652","2020-02-28 19:12:17 +1000",4.5,"Cophixalus australis","2020-02-28",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-28 07:18:37,2020-02-28 19:46:45,12.4688888888889,2020-02-28 07:19:15,2020-02-28 19:47:11,12.4655555555556,0.168990104409802,0.134849733149397,0,"2020_59",59,2020
"653","2020-03-06 19:06:02 +1000",11.8570003509521,"Cophixalus australis","2020-03-06",3,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-06 07:20:34,2020-03-06 19:41:50,12.3544444444444,2020-03-06 07:21:10,2020-03-06 19:42:18,12.3522222222222,0.826148272881194,0.363097156116475,0,"2020_66",66,2020
"654","2020-03-06 19:21:03 +1000",51.8839988708496,"Cophixalus australis","2020-03-06",3,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-06 07:20:34,2020-03-06 19:41:50,12.3544444444444,2020-03-06 07:21:10,2020-03-06 19:42:18,12.3522222222222,0.826148272881194,0.363097156116475,0,"2020_66",66,2020
"655","2020-03-06 20:57:34 +1000",5,"Cophixalus australis","2020-03-06",3,"None selected","None selected","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-06 07:20:14,2020-03-06 19:41:25,12.3530555555556,2020-03-06 07:21:10,2020-03-06 19:42:18,12.3522222222222,0.826148272881194,0.363097156116475,0,"2020_66",66,2020
"656","2020-03-08 19:10:50 +1000",28.3400001525879,"Cophixalus australis","2020-03-08",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-08 07:21:04,2020-03-08 19:40:21,12.3213888888889,2020-03-08 07:21:39,2020-03-08 19:40:50,12.3197222222222,0.958727571474225,0.434880088233747,0,"2020_68",68,2020
"657","2020-03-11 19:00:15 +1000",3.90000009536743,"Cophixalus australis","2020-03-11",3,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-11 07:21:45,2020-03-11 19:38:04,12.2719444444444,2020-03-11 07:22:20,2020-03-11 19:38:34,12.2705555555556,0.97529973722019,0.550234859867817,0,"2020_71",71,2020
"658","2020-08-09 21:11:07 +1000",3.90000009536743,"Cophixalus australis","2020-08-09",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-08-09 06:42:06,2020-08-09 18:08:33,11.4408333333333,2020-08-09 06:42:27,2020-08-09 18:09:16,11.4469444444444,0.740774801469136,0.670037061061667,0,"2020_222",222,2020
"659","2020-09-23 20:24:26 +1000",3.90000009536743,"Cophixalus australis","2020-09-23",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-09-23 06:08:37,2020-09-23 18:15:47,12.1194444444444,2020-09-23 06:09:09,2020-09-23 18:16:18,12.1191666666667,0.367301165870275,0.207248378769581,0,"2020_267",267,2020
"660","2020-11-06 19:25:36 +1000",180,"Cophixalus australis","2020-11-06",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-11-06 06:39:09,2020-11-06 19:27:37,12.8077777777778,2020-11-06 06:39:53,2020-11-06 19:27:58,12.8013888888889,0.749700970907565,0.666776553692971,0,"2020_311",311,2020
"661","2020-11-13 22:03:47 +1000",3.90000009536743,"Cophixalus australis","2020-11-13",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-11-13 06:37:07,2020-11-13 19:31:07,12.9,2020-11-13 06:37:52,2020-11-13 19:31:27,12.8930555555556,0.0668918949725255,0.91672742227592,0,"2020_318",318,2020
"662","2020-11-29 19:17:11 +1000",6.15000009536743,"Cophixalus australis","2020-11-29",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-11-29 06:36:08,2020-11-29 19:40:20,13.07,2020-11-29 06:36:56,2020-11-29 19:40:37,13.0613888888889,0.980647780284101,0.455575113421285,0,"2020_334",334,2020
"663","2018-01-18 19:48:07 +1000",8.21700000762939,"Cophixalus australis","2018-01-18",4,"None selected","None selected","Tablelands (R)","QLD",4406,-17.25,145.25,2018-01-18 06:58:42,2018-01-18 20:00:01,13.0219444444444,2018-01-18 06:59:42,2018-01-18 20:00:57,13.0208333333333,0.0070435071294645,0.0267458099600664,0,"2018_18",18,2018
"664","2018-02-05 20:51:39 +1000",5,"Cophixalus australis","2018-02-05",4,"No visible water bodies","Rural","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-02-05 07:06:33,2018-02-05 19:55:54,12.8225,2018-02-05 07:05:26,2018-02-05 19:55:04,12.8272222222222,0.763956186218351,0.661487470938553,0,"2018_36",36,2018
"665","2018-12-04 20:54:51 +1000",24.0036248210426,"Cophixalus australis","2018-12-04",5,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-04 06:36:40,2018-12-04 19:42:30,13.0972222222222,2018-12-04 06:37:35,2018-12-04 19:43:20,13.0958333333333,0.110439381909343,0.892167185792745,0,"2018_338",338,2018
"666","2018-12-04 20:58:27 +1000",12.0018124105213,"Cophixalus australis","2018-12-04",4,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-04 06:36:40,2018-12-04 19:42:30,13.0972222222222,2018-12-04 06:37:35,2018-12-04 19:43:20,13.0958333333333,0.110439381909343,0.892167185792745,0,"2018_338",338,2018
"667","2018-12-04 21:02:04 +1000",32.0048330947235,"Cophixalus australis","2018-12-04",4,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-04 06:36:40,2018-12-04 19:42:30,13.0972222222222,2018-12-04 06:37:35,2018-12-04 19:43:20,13.0958333333333,0.110439381909343,0.892167185792745,0,"2018_338",338,2018
"668","2018-12-05 20:19:46 +1000",65,"Cophixalus australis","2018-12-05",4,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-05 06:36:52,2018-12-05 19:43:06,13.1038888888889,2018-12-05 06:37:47,2018-12-05 19:43:56,13.1025,0.0527259419059801,0.926251237827872,0,"2018_339",339,2018
"669","2018-12-10 18:42:30 +1000",24.0036248210426,"Cophixalus australis","2018-12-10",4,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-10 06:38:07,2018-12-10 19:46:04,13.1325,2018-12-10 06:39:03,2018-12-10 19:46:53,13.1305555555556,0.0738507640338677,0.087604025272321,0,"2018_344",344,2018
"670","2019-01-11 21:13:49 +1000",8.39799976348877,"Cophixalus australis","2019-01-11",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-11 06:54:10,2019-01-11 19:59:14,13.0844444444444,2019-01-11 06:55:10,2019-01-11 20:00:10,13.0833333333333,0.210463653133982,0.151707368734554,0,"2019_11",11,2019
"671","2019-02-07 21:38:14 +1000",65,"Cophixalus australis","2019-02-07",4,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2019-02-07 07:10:04,2019-02-07 19:57:00,12.7822222222222,2019-02-07 07:10:58,2019-02-07 19:57:51,12.7813888888889,0.0423949682337066,0.066012287545254,0,"2019_38",38,2019
"672","2019-02-07 21:40:28 +1000",16.0024165473618,"Cophixalus australis","2019-02-07",4,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2019-02-07 07:10:03,2019-02-07 19:57:00,12.7825,2019-02-07 07:10:58,2019-02-07 19:57:51,12.7813888888889,0.0423949682337066,0.066012287545254,0,"2019_38",38,2019
"673","2019-03-06 22:11:27 +1000",6.00090620526066,"Cophixalus australis","2019-03-06",4,"None selected","Rural","Hinchinbrook (S)","QLD",4539,-18.75,146.25,2019-03-06 07:16:41,2019-03-06 19:39:56,12.3875,2019-03-06 07:16:16,2019-03-06 19:39:34,12.3883333333333,0.00505891910720574,0.977340733214751,0,"2019_65",65,2019
"674","2019-12-02 19:53:54 +1000",47.4650001525879,"Cophixalus australis","2019-12-02",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-02 06:36:25,2019-12-02 19:41:42,13.0880555555556,2019-12-02 06:37:12,2019-12-02 19:41:59,13.0797222222222,0.291553043463181,0.181559327899154,0,"2019_336",336,2019
"675","2020-01-07 19:24:23 +1000",28.3400001525879,"Cophixalus australis","2020-01-07",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-07 06:51:44,2020-01-07 19:59:00,13.1211111111111,2020-01-07 06:52:32,2020-01-07 19:59:16,13.1122222222222,0.839987458123143,0.369004674838154,0,"2020_7",7,2020
"676","2020-01-07 20:38:09 +1000",14.3999996185303,"Cophixalus australis","2020-01-07",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-07 06:51:44,2020-01-07 19:59:00,13.1211111111111,2020-01-07 06:52:32,2020-01-07 19:59:16,13.1122222222222,0.839987458123143,0.369004674838154,0,"2020_7",7,2020
"677","2020-01-09 21:05:53 +1000",3.90000009536743,"Cophixalus australis","2020-01-09",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-09 06:52:58,2020-01-09 19:59:27,13.1080555555556,2020-01-09 06:53:46,2020-01-09 19:59:44,13.0994444444444,0.959051785646986,0.435139980400987,0,"2020_9",9,2020
"678","2020-01-18 20:06:19 +1000",27.2000007629395,"Cophixalus australis","2020-01-18",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-18 06:58:36,2020-01-18 20:00:38,13.0338888888889,2020-01-18 06:59:23,2020-01-18 20:00:55,13.0255555555556,0.453676294071276,0.764766469936638,0,"2020_18",18,2020
"679","2020-01-20 20:41:19 +1000",5.94000005722046,"Cophixalus australis","2020-01-20",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-20 06:59:51,2020-01-20 20:00:41,13.0138888888889,2020-01-20 07:00:37,2020-01-20 20:00:59,13.0061111111111,0.237459755715573,0.837982394061425,0,"2020_20",20,2020
"680","2020-01-21 20:05:13 +1000",9.83300018310547,"Cophixalus australis","2020-01-21",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-21 07:00:28,2020-01-21 20:00:40,13.0033333333333,2020-01-21 07:01:14,2020-01-21 20:00:58,12.9955555555556,0.149466281221119,0.873646409791606,0,"2020_21",21,2020
"681","2020-01-23 20:40:54 +1000",65,"Cophixalus australis","2020-01-23",4,"Small pond","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-23 07:01:32,2020-01-23 20:00:04,12.9755555555556,2020-01-23 07:02:27,2020-01-23 20:00:55,12.9744444444444,0.0322802018607825,0.942498003340047,0,"2020_23",23,2020
"682","2020-01-24 19:36:54 +1000",3.90000009536743,"Cophixalus australis","2020-01-24",4,"None selected","None selected","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-24 07:02:08,2020-01-24 20:00:01,12.9647222222222,2020-01-24 07:03:04,2020-01-24 20:00:51,12.9630555555556,0.00598016570046467,0.975360008862651,0,"2020_24",24,2020
"683","2020-01-27 20:26:47 +1000",4,"Cophixalus australis","2020-01-27",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-27 07:04:05,2020-01-27 20:00:14,12.9358333333333,2020-01-27 07:04:50,2020-01-27 20:00:33,12.9286111111111,0.0484628511885322,0.0706523350015218,0,"2020_27",27,2020
"684","2020-01-27 21:47:29 +1000",4,"Cophixalus australis","2020-01-27",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-27 07:04:05,2020-01-27 20:00:14,12.9358333333333,2020-01-27 07:04:50,2020-01-27 20:00:33,12.9286111111111,0.0484628511885322,0.0706523350015218,0,"2020_27",27,2020
"685","2020-01-28 19:56:04 +1000",37.2649993896484,"Cophixalus australis","2020-01-28",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-28 07:04:40,2020-01-28 20:00:05,12.9236111111111,2020-01-28 07:05:25,2020-01-28 20:00:24,12.9163888888889,0.0969880780668255,0.100807640028047,0,"2020_28",28,2020
"686","2020-01-29 01:44:48 +1000",10,"Cophixalus australis","2020-01-29",4,"Small pond","Rural","Cassowary Coast (R)","QLD",4473,-17.75,145.75,2020-01-29 07:03:05,2020-01-29 19:58:19,12.9205555555556,2020-01-29 07:03:16,2020-01-29 19:58:59,12.9286111111111,0.159164590054522,0.130626818964832,0,"2020_29",29,2020
"687","2020-01-29 20:45:45 +1000",9.5,"Cophixalus australis","2020-01-29",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-29 07:05:15,2020-01-29 19:59:55,12.9111111111111,2020-01-29 07:06:00,2020-01-29 20:00:15,12.9041666666667,0.159164590054522,0.130626818964832,0,"2020_29",29,2020
"688","2020-01-30 22:11:38 +1000",35.1399993896484,"Cophixalus australis","2020-01-30",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-30 07:05:49,2020-01-30 19:59:44,12.8986111111111,2020-01-30 07:06:34,2020-01-30 20:00:04,12.8916666666667,0.232924567768061,0.160315712658071,0,"2020_30",30,2020
"689","2020-01-31 00:57:11 +1000",749.866019962099,"Cophixalus australis","2020-01-31",4,"Flooded area","Natural area","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2020-01-31 07:03:30,2020-01-31 19:57:03,12.8925,2020-01-31 07:02:25,2020-01-31 19:56:35,12.9027777777778,0.316233748710698,0.190101331700348,0,"2020_31",31,2020
"690","2020-01-31 01:00:29 +1000",1535,"Cophixalus australis","2020-01-31",4,"Flooded area","Natural area","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2020-01-31 07:03:30,2020-01-31 19:57:03,12.8925,2020-01-31 07:02:25,2020-01-31 19:56:35,12.9027777777778,0.316233748710698,0.190101331700348,0,"2020_31",31,2020
"691","2020-01-31 01:36:33 +1000",109.984336526173,"Cophixalus australis","2020-01-31",4,"Flooded area","Natural area","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2020-01-31 07:03:31,2020-01-31 19:57:04,12.8925,2020-01-31 07:02:25,2020-01-31 19:56:35,12.9027777777778,0.316233748710698,0.190101331700348,0,"2020_31",31,2020
